JGa3FfEXfDk	NA	48.0	Tree mounts and sundry
Cek8Lp5ShSQ	NA	47.0	Natural Movement and Parkour: Brachiation Challenge
oR4geeblnbI	NA	59.0	Sick Day flow
TF0_Mnf9ck4	NA	159.0	Volunteer Park December
ktGmTjxgba0	NA	148.0	Crane Creek tree training 1/18/14
Z6sWBe3YlQ4	NA	90.0	Volunteer Park raw 1-14-113
NECfl2-IKGw	NA	78.0	Rafe and Justin Rawish
Wk0mCKwOx34	NA	96.0	The art
YD4PVAeHiHM	NA	23.0	Wet trees
ztk1F8j9psw	NA	33.0	rest day climb
Mvn-80SL1tA	NA	71.0	Winter Warm Up
LkTliQUT0JE	NA	44.0	Good bye sweet trees
DTpHkNsD7L0	NA	60.0	12 20 training
dgcCLg_ASTI	NA	73.0	Intro to roughousing with a partner
ti0nyYx5RAo	NA	112.0	Baby roughousing intro
OViLnC4qAkc	NA	10.0	A taste of speed
QKDJ-lWQWSw	NA	104.0	Tree capoeira experiment
jylZTXiXTXQ	NA	990.0	Natural Movement: Why we need it.
Ni-shDOPQm0	NA	190.0	TreeRunner
j2c9EMLfgF8	NA	142.0	Natural Movement and Parkour: Return to the Source
OLu6nSJw148	NA	142.0	Return to the source no narration
0kuFNWoyxsA	NA	202.0	Tree Parkour: Arbor Flow
34kMZNOz-hc	NA	295.0	Rafe Kelley Ninja Warrior Submission 2011
xsYA9mD-ZVA	NA	40.0	Keller Parkour Rush
PVc8btZeAsg	NA	346.0	Whatcom Falls Parkour
BrXwxOBGjx4	NA	214.0	06/07 Sampler
zx0uX2DVOOE	NA	167.0	The Eighth Day
